,employee_id,last_name,E_MAIL,rfc_number,submit_date_ut,ACTION_LABEL_EN
246,896,Nath_ant_896,E_MAIL_896@company.com,I1611-1025,2016-11-25 09:05:06.000,Validation demandeur
247,896,Nath_ant_896,E_MAIL_896@company.com,I1611-1025,2016-11-25 09:05:06.000,Send Email
248,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1024,2016-11-25 09:00:24.000,Call
249,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1024,2016-11-25 09:00:24.000,Requestor notification
250,7634,Wilf_dry_7634,E_MAIL_7634@company.com,S1611-1218,2016-11-25 08:47:07.000,Call
251,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Creation
252,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Drafts
253,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Suppression des accès et applications
254,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Fermeture compte AD
255,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Reprise poste de travail
256,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Reprise téléphonie fixe
257,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Reprise Smartphone
258,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Notification demandeur
259,8780,Sole_gal_8780,E_MAIL_8780@company.com,S1611-1217,2016-11-25 08:46:21.877,Envois e-mail manager
260,2684,Juli_gné_2684,E_MAIL_2684@company.com,I1611-1022,2016-11-25 08:43:24.000,Call
261,2684,Juli_gné_2684,E_MAIL_2684@company.com,I1611-1022,2016-11-25 08:43:24.000,Requestor notification
262,2684,Juli_gné_2684,E_MAIL_2684@company.com,I1611-1022,2016-11-25 08:43:24.000,Analyse et résolution
263,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Call Reception
264,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Requestor notification
265,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Analyse et résolution
266,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Assignment
267,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Assignment
268,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Analyse et résolution
269,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Analyse et résolution
270,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Fermeture du ticket
271,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Validation demandeur
272,638,Jean_ger_638,E_MAIL_638@company.com,I1611-1021,2016-11-25 08:40:31.000,Send Email
273,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1020,2016-11-25 08:29:56.593,Creation
274,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1020,2016-11-25 08:29:56.593,Drafts
275,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1020,2016-11-25 08:29:56.593,Qualification
276,250,Nico_ier_250,E_MAIL_250@company.com,I1611-1020,2016-11-25 08:29:56.593,Assignment
277,7040,Jona_cas_7040,E_MAIL_7040@company.com,I1611-1019,2016-11-25 08:28:21.000,Call
278,7040,Jona_cas_7040,E_MAIL_7040@company.com,I1611-1019,2016-11-25 08:28:21.000,Requestor notification
279,1079,Anni_ier_1079,E_MAIL_1079@company.com,I1611-1018,2016-11-25 08:21:02.670,Creation
280,1079,Anni_ier_1079,E_MAIL_1079@company.com,I1611-1018,2016-11-25 08:21:02.670,Drafts
281,2028,Phil_aud_2028,E_MAIL_2028@company.com,I1611-1017,2016-11-25 07:58:47.000,Call
282,2028,Phil_aud_2028,E_MAIL_2028@company.com,I1611-1017,2016-11-25 07:58:47.000,Requestor notification
283,2730,Mari_vet_2730,E_MAIL_2730@company.com,I1611-1016,2016-11-25 07:56:30.000,Call
284,2730,Mari_vet_2730,E_MAIL_2730@company.com,I1611-1016,2016-11-25 07:56:30.000,Requestor notification
285,2730,Mari_vet_2730,E_MAIL_2730@company.com,I1611-1016,2016-11-25 07:56:30.000,Analyse et résolution
286,2730,Mari_vet_2730,E_MAIL_2730@company.com,I1611-1016,2016-11-25 07:56:30.000,Analyse et résolution
287,2730,Mari_vet_2730,E_MAIL_2730@company.com,I1611-1016,2016-11-25 07:56:30.000,Analyse et résolution
288,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Call
289,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Requestor notification
290,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Analyse et résolution
291,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Send Email
292,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Requalification
293,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Requestor notification
294,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Analyse et résolution
295,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Send Email
296,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Fermeture du ticket
297,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Validation demandeur
298,7968,Mani_ard_7968,E_MAIL_7968@company.com,I1611-1015,2016-11-25 07:46:53.000,Send Email
299,571,Fabi_che_571,E_MAIL_571@company.com,I1611-1014,2016-11-25 07:36:41.000,Call
300,571,Fabi_che_571,E_MAIL_571@company.com,I1611-1014,2016-11-25 07:36:41.000,Requestor notification
301,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Call
302,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Requestor notification
303,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Analyse et résolution
304,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Fermeture du ticket
305,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Validation demandeur
306,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Send Email
307,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Traitement du refus de validation
308,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Send Email
309,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Requalification
310,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Requestor notification
311,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Analyse et résolution
312,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Send Email
313,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Fermeture du ticket
314,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Validation demandeur
315,902,Anne_eau_902,E_MAIL_902@company.com,I1611-1013,2016-11-25 07:34:30.000,Send Email
316,6439,Ali _oez_6439,E_MAIL_6439@company.com,S1611-1215,2016-11-25 07:23:09.000,Call
317,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Creation
318,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Drafts
319,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Qualification
320,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Requalification
321,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Requestor notification
322,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Analyse et résolution
323,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Send Email
324,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Fermeture du ticket
325,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Validation demandeur
326,184,Flor_zin_184,E_MAIL_184@company.com,I1611-1011,2016-11-25 07:20:50.510,Send Email
327,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Call
328,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Notification prise en compte demandeur
329,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Processing your request
330,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Processing your request
331,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Processing your request
332,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Processing your request
333,1114,Jean_ine_1114,E_MAIL_1114@company.com,S1611-1214,2016-11-25 06:54:17.000,Processing your request
334,1060,Math_ere_1060,E_MAIL_1060@company.com,S1611-1213,2016-11-24 15:52:15.000,Call
335,1060,Math_ere_1060,E_MAIL_1060@company.com,S1611-1213,2016-11-24 15:52:15.000,Request processing
336,1060,Math_ere_1060,E_MAIL_1060@company.com,S1611-1213,2016-11-24 15:52:15.000,Send Email
337,157,Bett_ion_157,E_MAIL_157@company.com,S1611-1211,2016-11-24 15:43:23.260,Creation
338,157,Bett_ion_157,E_MAIL_157@company.com,S1611-1211,2016-11-24 15:43:23.260,Drafts
339,157,Bett_ion_157,E_MAIL_157@company.com,S1611-1211,2016-11-24 15:43:23.260,Notification prise en compte demandeur
340,157,Bett_ion_157,E_MAIL_157@company.com,S1611-1211,2016-11-24 15:43:23.260,Processing your request
341,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Call
342,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Requestor notification
343,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Analyse et résolution
344,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Send Email
345,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Fermeture du ticket
346,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Validation demandeur
347,2285,Yann_vel_2285,E_MAIL_2285@company.com,I1611-1008,2016-11-24 15:24:46.000,Send Email
348,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Creation
349,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Drafts
350,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Qualification
351,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Requalification
352,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Requestor notification
353,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Analyse et résolution
354,2430,Raph_oux_2430,E_MAIL_2430@company.com,I1611-1007,2016-11-24 15:24:32.740,Send Email
355,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-1006,2016-11-24 15:24:27.000,Call
356,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-1006,2016-11-24 15:24:27.000,Requestor notification
357,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-1006,2016-11-24 15:24:27.000,Analyse et résolution
358,1022,Caro_sel_1022,E_MAIL_1022@company.com,I1611-1006,2016-11-24 15:24:27.000,Send Email
359,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Creation
360,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Drafts
361,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Notification prise en compte demandeur
362,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,[APPS_Valideur Hierarchique]
363,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,[Validation hiérarchique]
364,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Send Email
365,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,[APPS_Valideur RH]
366,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,[Validation RH]
367,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Send Email
368,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1209,2016-11-24 15:16:35.800,Traitement de la demande
369,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,Creation
370,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,Drafts
371,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,Notification prise en compte demandeur
372,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,[APPS_Valideur Hierarchique]
373,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,[Validation hiérarchique]
374,8695,Loui_lou_8695,E_MAIL_8695@company.com,S1611-1208,2016-11-24 15:14:16.443,Send Email
375,8409,Robi_nam_8409,E_MAIL_8409@company.com,I1611-1005,2016-11-24 15:11:16.000,Call
376,8409,Robi_nam_8409,E_MAIL_8409@company.com,I1611-1005,2016-11-24 15:11:16.000,Requestor notification
377,8409,Robi_nam_8409,E_MAIL_8409@company.com,I1611-1005,2016-11-24 15:11:16.000,Analyse et résolution
378,8409,Robi_nam_8409,E_MAIL_8409@company.com,I1611-1005,2016-11-24 15:11:16.000,Assignment
379,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Call
380,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Notification prise en compte demandeur
381,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Processing your request
382,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Processing your request
383,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Processing your request
384,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Vérification
385,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Validation demandeur
386,268,Jero_lin_268,E_MAIL_268@company.com,S1611-1207,2016-11-24 15:02:41.000,Send Email
387,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Creation
388,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Drafts
389,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Notification prise en compte demandeur
390,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Processing your request
391,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Delete the Contents of a Service
392,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Requalification
393,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Requestor notification
394,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Analyse et résolution
395,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Send Email
396,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Fermeture du ticket
397,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Validation demandeur
398,691,Jérô_ezy_691,E_MAIL_691@company.com,I1611-1034,2016-11-24 14:51:57.680,Send Email
399,2013,Séba_eau_2013,E_MAIL_2013@company.com,I1611-1002,2016-11-24 14:51:33.000,Call
400,2013,Séba_eau_2013,E_MAIL_2013@company.com,I1611-1002,2016-11-24 14:51:33.000,Requestor notification
401,2013,Séba_eau_2013,E_MAIL_2013@company.com,I1611-1002,2016-11-24 14:51:33.000,Analyse et résolution
402,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Creation
403,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Drafts
404,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Qualification
405,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Requalification
406,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Requestor notification
407,212,Fréd_uer_212,E_MAIL_212@company.com,I1611-1001,2016-11-24 14:46:22.237,Analyse et résolution
408,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Creation
409,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Drafts
410,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Notification prise en compte demandeur
411,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Installation de la boite mail sur le poste
412,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Send Email
413,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Vérification
414,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Validation demandeur
415,158,Math_ron_158,E_MAIL_158@company.com,S1611-1202,2016-11-24 14:43:26.467,Send Email
416,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Creation
417,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Drafts
418,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Notification prise en compte demandeur
419,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Traitement de la demande
420,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Delete the Contents of a Service
421,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Requalification
422,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Notification prise en compte demandeur
423,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Demande depuis le portail ?
424,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Demande de validation gestionnaire
425,2779,Nico_ien_2779,E_MAIL_2779@company.com,S1611-1200,2016-11-24 14:35:03.810,Send Email
426,539,Sabr_cia_539,E_MAIL_539@company.com,I1611-1000,2016-11-24 14:29:02.000,Call Reception
427,539,Sabr_cia_539,E_MAIL_539@company.com,I1611-1000,2016-11-24 14:29:02.000,Requestor notification
428,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Creation
429,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Drafts
430,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Qualification
431,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Requalification
432,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Notification prise en compte demandeur
433,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Processing your request
434,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Processing your request
435,1899,Clém_ard_1899,E_MAIL_1899@company.com,S1611-1203,2016-11-24 14:28:55.290,Processing your request
436,938,Maxi_eau_938,E_MAIL_938@company.com,S1611-1198,2016-11-24 14:21:32.000,Call
437,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Call
438,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Notification prise en compte demandeur
439,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Installation de la boite mail sur le poste
440,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Send Email
441,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Installation de la boite mail sur le poste
442,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Installation de la boite mail sur le poste
443,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Vérification
444,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Validation demandeur
445,1155,Fran_her_1155,E_MAIL_1155@company.com,S1611-1197,2016-11-24 14:12:58.000,Send Email
446,2776,Fabi_ier_2776,E_MAIL_2776@company.com,I1611-0995,2016-11-24 14:07:33.000,Call
447,2776,Fabi_ier_2776,E_MAIL_2776@company.com,I1611-0995,2016-11-24 14:07:33.000,Requestor notification
448,2776,Fabi_ier_2776,E_MAIL_2776@company.com,I1611-0995,2016-11-24 14:07:33.000,Analyse et résolution
449,2776,Fabi_ier_2776,E_MAIL_2776@company.com,I1611-0995,2016-11-24 14:07:33.000,Send Email
